############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99     100     101
Costo asociado:  785.0000000000005
################################ 4100 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 65, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 12, 76, 50, 21, 4, 24, 29, 78, 34, 35, 71, 66, 67, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,65,65.03), (65,25,57.08), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,12,7.07), (12,76,7.07), (76,50,5.39), (50,21,27.07), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,67,70.34), (67,28,41.23)]
Costo asociado:  934.8700000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(38,1), (2,1), (77,2), (59,2), (91,1), (51,1), (40,3), (6,3), (93,2), (55,2), (90,4), (13,4), (47,3), (52,3), (42,5), (17,5), (63,4), (20,4), (49,6), (75,6), (86,5), (58,5), (95,7), (101,7), (48,6), (82,6), (89,8), (12,8), (11,7), (96,7), (34,9), (87,9), (84,8), (71,8), (76,10), (67,10), (35,9), (65,9)]
################################ 4200 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 92, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 19, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 12, 76, 50, 21, 4, 24, 29, 78, 34, 35, 71, 66, 65, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,92,47.27), (92,46,32.8), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,19,40.26), (19,59,36.5), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,12,7.07), (12,76,7.07), (76,50,5.39), (50,21,27.07), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,28,45.18)]
Costo asociado:  903.7400000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(38,1), (16,1), (62,2), (37,2), (54,1), (13,1), (70,3), (18,3), (63,2), (50,2), (21,4), (34,4), (61,3), (65,3), (12,5), (90,5), (100,4), (84,4), (47,6), (25,6), (44,5), (41,5), (42,7), (85,7), (101,6), (55,6), (81,8), (71,8), (68,7), (10,7), (40,9), (98,9), (86,8), (15,8), (5,10), (19,10), (43,9), (92,9)]
################################ 4300 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 98, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 79, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 12, 76, 50, 21, 4, 24, 29, 78, 34, 35, 71, 66, 65, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,98,43.27), (98,33,46.01), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,79,46.4), (79,61,51.0), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,12,7.07), (12,76,7.07), (76,50,5.39), (50,21,27.07), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,28,45.18)]
Costo asociado:  953.3800000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(49,1), (4,1), (62,2), (41,2), (45,1), (96,1), (24,3), (63,3), (18,2), (87,2), (101,4), (69,4), (60,3), (94,3), (72,5), (20,5), (100,4), (99,4), (78,6), (43,6), (92,5), (77,5), (53,7), (86,7), (37,6), (47,6), (64,8), (50,8), (90,7), (40,7), (55,9), (15,9), (12,8), (46,8), (39,10), (98,10), (91,9), (79,9)]
################################ 4354 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 66, 65, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,28,45.18)]
Costo asociado:  783.7900000000003
################################ 4400 ####################################
Vertices:        [1, 69, 27, 101, 13, 28, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 66, 65, 58]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,28,16.28), (28,40,12.04), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,66,9.43), (66,65,13.6), (65,58,57.25)]
Costo asociado:  825.5200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(59,1), (47,1), (70,2), (42,2), (50,1), (35,1), (41,3), (40,3), (65,2), (78,2), (49,4), (3,4), (25,3), (91,3), (20,5), (24,5), (27,4), (85,4), (4,6), (96,6), (55,5), (72,5), (11,7), (5,7), (8,6), (9,6), (60,8), (51,8), (26,7), (10,7), (86,9), (71,9), (97,8), (75,8), (31,10), (58,10), (18,9), (28,9)]
################################ 4418 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 65, 66, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,65,10.3), (65,66,13.6), (66,28,36.88)]
Costo asociado:  776.3600000000004
################################ 4500 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 73, 72, 22, 41, 7, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 75, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 65, 66, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,73,4.47), (73,72,3.16), (72,22,6.32), (22,41,4.24), (41,7,48.3), (7,56,50.33), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,75,47.01), (75,82,49.52), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,65,10.3), (65,66,13.6), (66,28,36.88)]
Costo asociado:  947.1900000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(58,1), (62,1), (27,2), (87,2), (51,1), (36,1), (52,3), (59,3), (20,2), (39,2), (50,4), (16,4), (3,3), (69,3), (61,5), (78,5), (99,4), (64,4), (93,6), (12,6), (71,5), (82,5), (66,7), (54,7), (94,6), (38,6), (43,8), (29,8), (79,7), (57,7), (74,9), (21,9), (41,8), (2,8), (56,10), (7,10), (8,9), (75,9)]
################################ 4547 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 72, 73, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 2, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 65, 66, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,72,3.16), (72,73,3.16), (73,22,7.07), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,2,7.07), (2,57,5.83), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,65,10.3), (65,66,13.6), (66,28,36.88)]
Costo asociado:  775.8000000000003
################################ 4600 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 72, 73, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 2, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 45, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 65, 66, 28]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,13,11.18), (13,58,6.08), (58,40,4.12), (40,74,13.42), (74,72,3.16), (72,73,3.16), (73,22,7.07), (22,41,4.24), (41,75,8.06), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,54,8.49), (54,80,8.06), (80,68,2.0), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,2,36.07), (2,17,32.7), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,45,29.73), (45,57,36.77), (57,15,7.28), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,53,35.47), (53,26,8.06), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,21,15.81), (21,4,10.0), (4,24,18.03), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,71,6.71), (71,65,10.3), (65,66,13.6), (66,28,36.88)]
Costo asociado:  883.7100000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(90,1), (14,1), (30,2), (72,2), (93,1), (7,1), (21,3), (3,3), (60,2), (5,2), (48,4), (35,4), (9,3), (68,3), (64,5), (62,5), (52,4), (39,4), (96,6), (101,6), (86,5), (94,5), (15,7), (66,7), (69,6), (53,6), (46,8), (56,8), (10,7), (80,7), (75,9), (17,9), (97,8), (36,8), (19,10), (45,10), (88,9), (2,9)]
################################ 4700 ####################################
Vertices:        [1, 69, 27, 101, 13, 58, 40, 74, 72, 73, 22, 41, 75, 56, 23, 39, 67, 25, 55, 54, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 28, 57, 15, 43, 38, 86, 53, 26, 50, 76, 12, 21, 4, 24, 29, 78, 34, 35, 71, 65, 66, 2]
